business_name,category,description,keyvals,product_link,product_name,regular_price,sale_price
tls,wine,,"{""What You Will Get:"": ""1 bottle of High Commissioner"", ""Volumn:"": ""350ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/high-commissioner-35cl,High Commissioner 35cl,[39.8],[45.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of High Commissioner Blended Scotch Whisky"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/high-commissioner-blended-scotch-whisky,High Commissioner Blended Scotch Whisky 70cl,[58.8],[66.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of High Commissioner"", ""Volumn:"": ""200ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/high-commissioner-20cl,High Commissioner 20cl,[25.8],[33.9]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Blended Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-harmony-masters-select-limited-edition,Hibiki Harmony Master's Select Limited Edition,[388.0],[600.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Hibiki Harmony Master's Select"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-harmony-masters-select-singapore,Hibiki Harmony Master's Select 70cl,[218.0],[338.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Hibiki Harmony"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Blended Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-harmony-70cl-singapore,Hibiki Harmony 70cl,[149.5],[149.5]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-21-years-old-singapore,Hibiki 21 Years Old,[1499.0],[1499.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/hibiki-30-years-old-singapore,Hibiki 30 Years Old,[11999.0],[13999.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/glenmorangie-12-years-old-quinta-ruban,Glenmorangie 12 Years Old Quinta Ruban,[127.75],[137.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker\u00a0Explorers Club Collection The Spice Road"", ""Volume:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-explorers-club-collection-the-spice-road-1l,Johnnie Walker Explorers Club Collection The Spice Road 1L,[118.8],[182.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jack Daniel's Whisky\u00a070cl"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jack-daniels-whisky-70cl,Jack Daniel's Whisky 70cl,[49.68],[50.85]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Double Black Label Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-double-black-label-70cl,Johnnie Walker Double Black Label 75cl,[71.75],[87.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Double Black Label Whisky"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-double-black-label-70cl-1,Johnnie Walker Double Black Label 70cl,[74.26],[114.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Gold Label 18 Years Old The Centenary Blend"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-gold-label-18-years-old-the-centenary-blend,Johnnie Walker Gold Label 18 Years Old The Centenary Blend 70cl,[750.8],[789.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Double Black Label Whisky"", ""Volume:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-double-black-label-1l,Johnnie Walker Double Black Label 1L,[78.99],[114.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Gold Label Reserve 75cl"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Blended Scotch Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-gold-label-reserve-70cl,Johnnie Walker Gold Label Reserve 75cl,[83.8],[128.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Black Label Whisky"", ""Volumn:"": ""375ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-black-label-37-5cl,Johnnie Walker Black Label 37.5cl,[39.8],[59.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker A Song Of\u00a0Ice 100cl"", ""Volumn:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-a-song-of-ice-100cl,Johnnie Walker A Song Of Ice 1L,[109.95],[128.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Blue Label Blended Scotch Whisky 75cl"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-blue-label-blended-scotch-whisky-75cl,Johnnie Walker Blue Label Blended Scotch Whisky 75cl,[199.88],[234.8]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Black Label Whisky"", ""Volumn:"": ""200ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-black-label-20cl,Johnnie Walker Black Label 20cl,[29.8],[40.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Black Label Whisky"", ""Volumn:"": ""4500ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-black-label-450cl,Johnnie Walker Black Label 4500ml,[438.8],[520.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Black Label Blended Scotch Whisky 70cl"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-black-label-blended-scotch-whisky-70cl,Johnnie Walker Black Label Blended Scotch Whisky 70cl,[59.8],[69.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Whisky"", ""Volumn:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-1l,Jim Beam White Label Bourbon Whisky 1L,[59.9],[90.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker A Song Of Fire 100cl"", ""Volumn:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-a-song-of-fire-100cl,Johnnie Walker A Song Of Fire 1L,[109.95],[128.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Honey Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""35%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-honey-whisky-75cl,Jim Beam Honey 75cl,[52.8],[73.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-75cl,Jim Beam 75cl,[41.8],[47.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jameson Irish Whisky 70cl"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Irish Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jameson-irish-whiskey-75cl,Jameson Irish Whiskey 70cl,[58.8],[58.8]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jameson Irish Whisky 75cl"", ""Volume:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Irish Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jameson-irish-whiskey-70cl,Jameson Irish Whiskey 75cl,[55.45],[89.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Whisky"", ""Volumn:"": ""200ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-20cl,Jim Beam 20cl,[19.8],[24.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Whisky 70cl"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-whisky-70cl,Jim Beam 70cl,[40.8],[44.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Whisky"", ""Volumn:"": ""375ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-37-5cl,Jim Beam 37.5cl,[29.8],[35.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jim Beam Black Label"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jim-beam-black-label-75cl,Jim Beam Black Label 70cl,[66.45],[92.9]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kilchoman-machir-bay-whisky,Kilchoman Machir Bay Whisky,[129.9],[145.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kentucky Gentleman Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Bourbon Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kentucky-gentleman-whisky-75cl,Kentucky Gentleman 75cl,[59.22],[65.8]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-solist-fino-sherry-cask-single-malt-whisky,Kavalan Solist Fino Sherry Cask Single Malt Whisky,[499.0],[680.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kavalan Solist Vinho Barrique Single Cask Strength"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""50% above"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-solist-vinho-barrique-single-cask-strength,kavalan solist vinho barrique single cask strength,[399.0],[399.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-solist-sherry-single-cask-strength-single-malt-whisky,Kavalan Solist Sherry Single Cask Strength Single Malt Whisky,[259.0],[259.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""-"", ""Type"": ""Single Malt Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-solist-amontillado,Kavalan Solist Amontillado,[595.0],[700.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-single-malt-whisky,Kavalan Single Malt Whisky,[129.0],[139.9]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-sherry-cask-single-malt-whisky,Kavalan Sherry Oak Single Malt Whisky,[178.8],[199.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""-"", ""Type"": ""Single Malt Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes"", ""Bottle No."": ""76/191"", ""Cask No."": ""B100825037A""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-solist-ex-bourbon-cask,Kavalan Solist ex-Bourbon Cask,[235.0],[235.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kavalan Podium Single Malt Whisky"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""46%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-podium-single-malt-whisky,Kavalan Podium Single Malt Whisky,[145.0],[166.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-peaty-cask-single-malt-whisky,Kavalan Peaty Cask Single Malt Whisky LMDW,[299.0],[429.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-concertmaster-port-cask-finish-single-malt-whisky,Kavalan Concertmaster Port Cask Finish Single Malt Whisky,[120.0],[166.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker XR 21 Years Old 75cl"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-xr-21-years-old-75-cl,Johnnie Walker XR 21 Years Old Phoenix 75cl,[189.95],[240.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""46%"", ""Type"": ""Single Malt Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kavalan-ex-bourbon-oak,Kavalan ex-Bourbon Oak,[155.0],[168.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Blended Scotch Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-tristan-eaton-artist-series-gold-label-gift-set-with-2-glasses,Johnnie Walker Tristan Eaton Artist Series Gold Reserve Label Gift Set with 2 Glasses,[109.8],[128.9]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Blended Scotch Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-tristan-eaton-artist-series-black-label-gift-set-with-2-glasses,Johnnie Walker Tristan Eaton Artist Series Black Label Gift Set with 2 Glasses,[79.8],[85.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Red Label Whisky"", ""Volumn:"": ""375ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-red-label-37-5cl,Johnnie Walker Red Label 37.5cl,[28.8],[38.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Swing Scotch Whisky 75cl"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-swing-scotch-whisky-75cl,Johnnie Walker Swing Scotch Whisky 75cl,[87.8],[135.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Red Label Whisky"", ""Volumn:"": ""200ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-red-label-20cl,Johnnie Walker Red Label 20cl,[18.8],[27.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Platinum 18 Years Old Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-platinum-18-year-old-75-cl,Johnnie Walker Platinum 18 Years Old 75cl,[129.9],[153.8]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Blended Scotch Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-red-label-gift-set-with-a-glass,Johnnie Walker Red Label Gift Set with a Glass,[49.9],[67.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Red Label Blended Scotch Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-red-label-blended-scotch-whisky-70cl,Johnnie Walker Red Label Blended Scotch Whisky 75cl,[42.99],[55.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker\u00a0Island Green Whisky"", ""Volume:"": ""1000ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-island-green-1l,Johnnie Walker Island Green 1L,[119.9],[124.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Johnnie Walker Green Label Whisky"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/johnnie-walker-green-label-75cl,Johnnie Walker Green Label 75cl,[94.95],[108.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Jameson Irish Whisky 100cl"", ""Volume:"": ""1000ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Irish Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/jameson-irish-whiskey-1l,Jameson Irish Whiskey 1L,[71.45],[89.9]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/laphroaig-select-cask,Laphroaig Select Cask,[72.0],[110.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/macallan-12-years-old-sherry-oak,Macallan 12 Year Old Sherry Oak Discontinued Red Box,[199.0],[199.0]
tls,wine,,,https://www.theliquorshop.com.sg/collections/whisky-singapore/products/macallan-12-year-old-fine-oak,Macallan 12 Year Old Fine Oak,[180.0],[240.0]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/macallan-12-year-old-sherry-oak-black-box,Macallan 12 Year Old Sherry Oak Black Box,[117.77],[142.0]
tls,wine,"Kilchoman Sanaig. This spring, Islay’s farm-distillery released a new permanent version. Kilchoman Sanaig comes from a blend of 50% bourbon casks and 50% sherry casks. A real tribute to the Isle of Islay, Sanaig is also the name of a rocky inlet not far from the Kilchoman distillery.","{""Volume"": ""70cl"", ""ABV"": ""43%"", ""Type"": ""Single Malt Scotch Whisky"", ""Age"": ""-"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kilchoman-sanaig,Kilchoman Sanaig,[155.0],[160.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Ledaig 10 Years old"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""46.3%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ledaig-10-years-old,Ledaig 10 Years Old 70cl,[157.0],[189.9]
tls,wine,,"{""Volume"": ""70 cl"", ""ABV"": ""46.3%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""18"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/ledaig-18-years-old,Ledaig 18 Years Old,[458.0],[525.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Laphroaig 15 Years old"", ""Volumn:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/laphroaig-15-years-old,Laphroaig 15 Years Old 200th anniversary 70cl,[250.0],[520.0]
tls,wine,,"{""Distillery"": ""Lagavulin"", ""Classification"": ""Single Malt Whisky"", ""Bottle\u00a0No./Released"": ""-/-"", ""Vintage"": ""-"", ""Age"": ""8"", ""Bottler"": ""Official Bottling"", ""Bottling Date"": ""2016"", ""ABV/ Volume"": ""48.0%/ 70cl"", ""Rating/SGP"": ""90/358"", ""Cask Number"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/lagavulin-8-years-old-200th-anniversary,Lagavulin 8 Years Old - 200th Anniversary,[162.0],[178.8]
tls,wine,,"{""Volume"": ""70cl"", ""ABV"": ""48%"", ""Type"": ""Single Malt\u00a0Whisky"", ""Age"": ""NAS"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/laphroaig-quarter-cask-singapore,Laphroaig Quarter Cask,[86.8],[160.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Laphroaig 10 Years old"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/laphroaig-10-years-old,Laphroaig 10 Years old 43% 75cl,[78.8],[120.0]
tls,wine,,"{""Distillery"": ""Lagavulin"", ""Classification"": ""Single Malt Whisky"", ""Bottle\u00a0No./Released"": ""-/-"", ""Vintage"": ""1999"", ""Age"": ""-"", ""Bottler"": ""Official Bottling"", ""Bottling Date"": ""2015"", ""ABV/ Volume"": ""43.0%/ 70cl"", ""Rating/SGP"": ""-/-"", ""Cask Number"": ""lgv.4/504""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/lagavulin-distillers-edition-1999-bot-2015,Lagavulin Distillers Edition 1999 (Bot. 2015),[350.0],[400.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Lagavulin 16 Years old"", ""Volumn:"": ""750ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Single Malt Whisky""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/lagavulin-16-years-old-70cl,Lagavulin 16 Years old 75cl,[125.0],[159.9]
tls,wine,,"{""Distillery"": ""Lagavulin"", ""Classification"": ""Single Malt Whisky"", ""Bottle\u00a0No./Released"": ""-/"", ""Vintage"": ""-"", ""Age"": ""12"", ""Bottler"": ""Official Bottling"", ""Bottling Date"": ""-"", ""ABV/ Volume"": ""56.4%/ 70cl"", ""Rating/SGP"": ""-/-"", ""Cask Number"": ""-""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/lagavulin-12-years-old-15th-special-release-bot-2015,Lagavulin 12 Years Old - 15th Special Release (Bot. 2015),[225.0],[239.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Kurayoshi Whisky Pure Malt"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kurayoshi-whisky-pure-malt,Kurayoshi Whisky Pure Malt,[89.9],[169.8]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kurayoshi Whisky Sherry Cask"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Cask Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kurayoshi-whisky-sherry-cask,Kurayoshi Whisky Sherry Cask,[99.9],[99.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of\u00a0Kurayoshi Pure Malt Whisky 8 years old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kurayoshi-pure-malt-whisky-8-years-old,Kurayoshi Pure Malt Whisky 8 years old,[158.0],[158.0]
tls,wine,,"{""Volume"": ""72cl"", ""ABV"": ""40%"", ""Type"": ""Single Malt Whisky\u00a0(Japanese whisky)"", ""Age"": ""12"", ""With Box"": ""Yes""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kura-12-years-old-awamori-rice-whisky-72cl,Kura 12 Years Old Awamori Rice Whisky 72cl,[212.0],[399.9]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kurayoshi Pure Malt Whisky 18 years old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""50%"", ""Type:"": ""Pure Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kurayoshi-pure-malt-whisky-18-years-old,Kurayoshi Pure Malt Whisky 18 years old,[249.0],[499.0]
tls,wine,,"{""What You Will Get:"": ""1 x Bottle of Kura 8 YO AwamoriFine Crafted Wooden Box"", ""Volume:"": ""720ml"", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Rice Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kura-8-years-old-awamori-rice-whisky,Kura 8 Years Old Awamori Rice Whisky,[278.82],[309.8]
tls,wine,,"{""What You Will Get:"": ""1 Bottle of Kura 8 YO Awamori"", ""Volume:"": ""720ml."", ""Alcohol Percentage:"": ""40%"", ""Type:"": ""Rice Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kura-8-years-old-awamori-rice-whisky-72cl,Kura 8 Years Old Awamori Rice Whisky 72cl,[185.0],[259.8]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Nikka Black Special 72cl"", ""Volume:"": ""720ml"", ""Alcohol Percentage:"": ""42%"", ""Type:"": ""Blended Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/nikka-black-special,Nikka Black Special,[80.0],[120.0]
tls,wine,,"{""What You Will Get:"": ""1 bottle of Kurayoshi Pure Malt Whisky 12 years old"", ""Volume:"": ""700ml"", ""Alcohol Percentage:"": ""43%"", ""Type:"": ""Pure Malt Whisky\u00a0(Japanese whisky)""}",https://www.theliquorshop.com.sg/collections/whisky-singapore/products/kurayoshi-pure-malt-whisky-12-years-old,Kurayoshi Pure Malt Whisky 12 years old,[169.0],[169.0]
